,place,team,score,captured_at
52,53,uni,505636,2021-07-12 15:36:18.910570
53,54,Raging Mushrooms,498404,2021-07-12 15:36:18.910570
54,55,TBD,481643,2021-07-12 15:36:18.910570
55,56,Bottle kids!,468281,2021-07-12 15:36:18.910570
56,57,LILiK,468175,2021-07-12 15:36:18.910570
57,58,Invisible Imp,447824,2021-07-12 15:36:18.910570
58,59,The Wild Lobsters,447529,2021-07-12 15:36:18.910570
59,60,Bunny Girl Senpai,445015,2021-07-12 15:36:18.910570
60,61,Yoshida Chicken Rice,443345,2021-07-12 15:36:18.910570
61,62,Wheezards,435437,2021-07-12 15:36:18.910570
62,63,TeamDev,426945,2021-07-12 15:36:18.910570
63,64,seladir (cw),409968,2021-07-12 15:36:18.910570
64,65,ACCESS_VIOLATION,398913,2021-07-12 15:36:18.910570
65,66,Eldies,393524,2021-07-12 15:36:18.910570
66,67,Nik & Tonsky,387219,2021-07-12 15:36:18.910570
67,68,uguu.org,385094,2021-07-12 15:36:18.910570
68,69,mutability,382593,2021-07-12 15:36:18.910570
69,70,Vanilla Bears,376520,2021-07-12 15:36:18.910570
70,71,'; CREATE TABLE fun(); --,374644,2021-07-12 15:36:18.910570
71,72,NashFP,374012,2021-07-12 15:36:18.910570
72,73,Channable,368076,2021-07-12 15:36:18.910570
73,74,code-o-matic,367839,2021-07-12 15:36:18.910570
74,75,Piggybank Software,361327,2021-07-12 15:36:18.910570
75,76,The PET in the wall,360211,2021-07-12 15:36:18.910570
76,77,Goretz,359417,2021-07-12 15:36:18.910570
77,78,blue-poser,359415,2021-07-12 15:36:18.910570
78,79,ATS,352604,2021-07-12 15:36:18.910570
79,80,qr0m4s4n_tÃ¸4m,347531,2021-07-12 15:36:18.910570
80,81,Sigmoid Freud,341689,2021-07-12 15:36:18.910570
81,82,We didn't mean to use Python,337522,2021-07-12 15:36:18.910570
82,83,cashto,316492,2021-07-12 15:36:18.910570
83,84,Rogue Operations,307212,2021-07-12 15:36:18.910570
84,85,team classified,272658,2021-07-12 15:36:18.910570
85,86,IKS,271147,2021-07-12 15:36:18.910570
86,87,The aRtful MUser,269615,2021-07-12 15:36:18.910570
87,88,jabber.ru,259770,2021-07-12 15:36:18.910570
88,89,OMG ICFP FTW,251216,2021-07-12 15:36:18.910570
89,90,yorofuwa,249819,2021-07-12 15:36:18.910570
90,91,make_it_stream,246197,2021-07-12 15:36:18.910570
91,92,Thirty spokes to make a wheel,244089,2021-07-12 15:36:18.910570
92,93,xyz600,239412,2021-07-12 15:36:18.910570
93,94,Team Sampou,233080,2021-07-12 15:36:18.910570
94,95,Sal's Pals,226812,2021-07-12 15:36:18.910570
95,96,Goto 11,214397,2021-07-12 15:36:18.910570
96,97,geomon,182995,2021-07-12 15:36:18.910570
97,98,tanzaku,182033,2021-07-12 15:36:18.910570
98,99,The Higher Order Of Zeuxis,165419,2021-07-12 15:36:18.910570
99,100,taxidriver,150844,2021-07-12 15:36:18.910570
100,101,WinterMUTE,149394,2021-07-12 15:36:18.910570
101,102,bymski,148399,2021-07-12 15:36:18.910570
102,103,paiv,146004,2021-07-12 15:36:18.910570
103,104,blueboars team,137606,2021-07-12 15:36:18.910570
104,105,Netvorchesk,119721,2021-07-12 15:36:18.910570
105,106,Free Tacos,108642,2021-07-12 15:36:18.910570
106,107,Sunspear,107106,2021-07-12 15:36:18.910570
107,108,balonit_bros,92879,2021-07-12 15:36:18.910570
108,109,182020,89082,2021-07-12 15:36:18.910570
109,110,The Enigma of Anilambda Fold,84034,2021-07-12 15:36:18.910570
110,111,cvnm,78755,2021-07-12 15:36:18.910570
111,112,Corentin,72806,2021-07-12 15:36:18.910570
112,113,Not Enough TIme,72108,2021-07-12 15:36:18.910570
113,114,GD,72091,2021-07-12 15:36:18.910570
114,115,Sjoerd Visscher,67901,2021-07-12 15:36:18.910570
115,116,h25,67684,2021-07-12 15:36:18.910570
116,117,Tetris Incompetence,58026,2021-07-12 15:36:18.910570
117,118,hayatox,57760,2021-07-12 15:36:18.910570
118,119,Overfull \hbox,56673,2021-07-12 15:36:18.910570
119,120,Ichigo Nudibranch,54610,2021-07-12 15:36:18.910570
120,121,Lyrical Tokarev,51530,2021-07-12 15:36:18.910570
121,122,raz,44320,2021-07-12 15:36:18.910570
122,123, Î»x.,44149,2021-07-12 15:36:18.910570
123,124,Office 14,42720,2021-07-12 15:36:18.910570
124,125,NCPLUG,41019,2021-07-12 15:36:18.910570
125,126,dis_functional,29960,2021-07-12 15:36:18.910570
126,127,lost in sente,26734,2021-07-12 15:36:18.910570
127,128,sumoru,26286,2021-07-12 15:36:18.910570
128,129,RAINBOU,26093,2021-07-12 15:36:18.910570
129,130,chaos,21677,2021-07-12 15:36:18.910570
130,131,R22b,18858,2021-07-12 15:36:18.910570
131,132,"I, Albatross",17611,2021-07-12 15:36:18.910570
132,133,mnuyav,17376,2021-07-12 15:36:18.910570
133,134,kineto,12979,2021-07-12 15:36:18.910570
134,135,Immutable,10563,2021-07-12 15:36:18.910570
135,136,True Neutrals,10503,2021-07-12 15:36:18.910570
136,137,georgia,10388,2021-07-12 15:36:18.910570
137,138,srush,8882,2021-07-12 15:36:18.910570
138,139,Appelsientje,6201,2021-07-12 15:36:18.910570
139,140,Slow,6115,2021-07-12 15:36:18.910570
140,141,erujolc,5404,2021-07-12 15:36:18.910570
141,142,Bears ate our brains,4322,2021-07-12 15:36:18.910570
142,143,AFK,4031,2021-07-12 15:36:18.910570
143,144,B-Team,4031,2021-07-12 15:36:18.910570
144,145,nobu,4031,2021-07-12 15:36:18.910570
145,146,cw,4031,2021-07-12 15:36:18.910570
146,147,Foundation,4031,2021-07-12 15:36:18.910570
147,148,scalapendra,4031,2021-07-12 15:36:18.910570
148,149,Codermal,4031,2021-07-12 15:36:18.910570
149,150,concord,4031,2021-07-12 15:36:18.910570
150,151,Ty chyo pyos?,4031,2021-07-12 15:36:18.910570
151,152,bc,4031,2021-07-12 15:36:18.910570
152,153,frant1c,3960,2021-07-12 15:36:18.910570
153,154,DNIWE :: a,3522,2021-07-12 15:36:18.910570
154,155,Canivsar,3000,2021-07-12 15:36:18.910570
155,156,Junk Food,2390,2021-07-12 15:36:18.910570
156,157,comonad,2170,2021-07-12 15:36:18.910570
157,158,O,2170,2021-07-12 15:36:18.910570
158,159,julia,2057,2021-07-12 15:36:18.910570
159,160,gorilla,1363,2021-07-12 15:36:18.910570
